R,RDes,P,PDes,Y,YDes,FaultIn
-1.126508,-1.812317,-0.6287263,-0.6057935,1.70231,5.240171,0
4.859669,-2.209208,2.424912,-0.6771956,1.336586,5.139436,0
-1.119409,-1.933362,-0.5147721,-0.6235266,0.732843,5.020845,0
2.684316,-2.592438,3.405195,-0.8274387,1.233482,4.949911,0
2.183372,-3.102551,1.313425,-1.303284,0.9364446,4.896662,0
3.756351,-3.834395,3.579077,-2.076155,2.113266,4.794404,0
5.671016,-4.239583,5.568871,-2.243935,0.1253543,4.820266,0
2.977237,-4.710285,1.856348,-2.627288,1.314511,4.788747,0
3.926224,-5.157864,5.22903,-3.290201,-0.5697765,4.754692,0
2.126021,-5.414758,-3.336848,-2.83038,-0.9591692,4.728868,0
1.299941,-5.651826,3.330034,-3.782108,0.8692737,4.646537,0
-0.132853,-5.609164,-3.844991,-3.170508,-0.457593,4.69663,0
0.7512944,-5.738202,-0.2726801,-3.543139,1.923321,4.55211,0
-2.880119,-5.067588,2.776776,-3.347482,1.065327,4.67245,0
-2.428514,-4.788424,-3.881518,-2.661527,-0.1248419,4.669795,0
-4.918049,-4.134316,4.30791,-3.499431,-1.003756,4.652408,0
-5.972317,-3.908382,-5.759123,-2.276903,-1.994812,4.712035,0
-2.511662,-3.257839,-5.070891,-2.668321,0.6491261,4.612044,0
-3.663158,-2.606431,-3.773345,-2.087878,-0.5915899,4.698377,0
0.801207,-3.281806,-3.324765,-1.569015,1.221368,4.633221,0
-4.564591,-1.976012,0.8525054,-1.67903,-0.9319456,4.694535,0
1.280536,-2.351194,1.957998,-1.574076,1.190787,4.588275,0
-1.928145,-1.987648,1.558116,-2.015457,0.113062,4.567091,0
1.808967,-2.25093,4.954462,-2.387471,1.828637,4.457841,0
4.428306,-2.614624,5.950209,-2.967818,0.7874568,4.443758,0
2.628319,-2.679411,4.885679,-3.138473,2.449225,4.296593,0
7.798771,-3.855296,4.906947,-3.964488,0.9896362,4.247792,0
2.502887,-3.831828,-2.845137,-3.378184,0.9583892,4.20715,0
6.687915,-4.709324,3.191699,-4.051715,0.9762735,4.02615,0
3.247612,-5.452086,-3.43516,-3.861542,-0.0775785,4.048248,0
3.812963,-5.950612,1.486337,-3.965139,2.84868,3.895635,0
3.344656,-6.352942,5.381759,-4.476633,1.462177,3.845901,0
3.462584,-6.886117,-3.260708,-3.591902,1.694,3.783573,0
0.5090137,-7.282406,-0.413269,-3.539384,2.268836,3.584753,0
1.016807,-7.566658,-3.686256,-3.131876,-0.3967721,3.661527,0
2.882581,-7.590001,-0.937517,-3.040457,2.019651,3.555189,0
-1.493352,-8.046248,0.9564504,-2.544713,0.3765958,3.419919,0
-0.3897692,-7.776793,-3.817716,-1.888588,0.4240038,3.436465,0
0.1144924,-7.957819,2.05454,-2.193527,2.966999,3.269211,0
-5.114856,-7.43727,-1.90442,-1.727876,0.1831583,3.302791,0
0.9218346,-7.156905,0.4476288,-1.915808,2.424924,3.08487,0
0.2496455,-7.792403,3.581533,-2.661668,2.383846,2.949534,0
0.5002806,-7.269004,0.2561579,-2.717684,2.170841,2.855037,0
3.927958,-6.954904,4.019338,-3.111554,4.257162,2.696565,0
-1.677486,-7.190335,-0.6648101,-3.174776,2.279249,2.520282,0
-0.08734547,-7.231198,-1.567582,-2.853857,3.141763,2.32873,0
4.530428,-7.831409,0.7100405,-2.974705,3.166442,2.155789,0
-2.258669,-8.296659,-1.606328,-2.674564,3.413478,1.934897,0
6.176065,-8.674622,-0.7232719,-2.709543,4.265187,1.644275,0
-2.151503,-8.682949,-1.809852,-2.680909,2.796482,1.5949,0
-1.940369,-9.261816,-1.662142,-2.637383,2.647469,1.303552,0
5.695741,-9.675456,1.61843,-2.814296,4.495779,1.034124,0
0.4457894,-9.907542,0.01789875,-2.588806,4.83305,0.7252356,0
-0.9610013,-9.312233,0.01310756,-2.536632,5.013664,0.4927942,0
4.051327,-9.551448,-0.3487216,-2.466746,6.018869,0.2134117,0
0.9397301,-9.786262,2.026547,-2.499017,6.077848,-0.1463096,0
3.86165,-9.627581,-1.842924,-2.078282,5.632718,-0.3530748,0
2.221165,-9.588361,1.061854,-2.088643,7.67503,-0.7746852,0
-0.4376234,-9.229195,-0.6388618,-1.580451,5.247948,-0.8958702,0
-3.838548,-9.099936,-4.745848,-1.491538,4.286733,-1.285672,0
-0.3932432,-9.699768,1.596377,-1.624368,4.962029,-1.532904,0
-1.16047,-9.220806,-3.271387,-1.03322,4.051443,-1.732847,0
-7.611279,-8.60699,-3.108513,-1.121908,3.397626,-2.032453,0
1.283126,-8.172766,0.4796435,-1.166982,5.383245,-2.36893,0
-2.037375,-7.964289,-0.4829408,-1.060073,3.442202,-2.561749,0
-7.591174,-6.609553,1.497943,-1.336678,3.33692,-2.71701,0
-6.184238,-6.747094,-2.233406,-0.8593332,2.799145,-3.002316,0
0.6105452,-6.676774,2.043661,-0.9842041,5.173003,-3.311382,0
-3.98353,-5.754036,-4.483329,-0.1337476,2.508968,-3.409002,0
-2.23577,-6.52405,-5.413438,-0.0915684,0.4655099,-3.627183,0
0.06379763,-6.325329,1.592673,-0.2267038,4.779124,-3.906318,0
1.374265,-6.654793,-3.710871,0.5516558,4.558818,-4.101588,0
-4.105428,-6.192326,-3.597177,0.7776979,2.563197,-4.206646,0
-0.4740225,-7.328291,0.2514317,0.4983053,1.370926,-4.379901,0
1.554465,-7.288579,0.5727602,0.7681457,2.770132,-4.528422,0
-1.904434,-6.702269,-2.227295,1.040498,2.352813,-4.614383,0
-3.957626,-6.821385,-4.189383,1.555101,1.217583,-4.730399,0
1.013984,-7.117139,2.359424,0.7570122,1.524233,-4.836586,0
-2.830869,-6.607592,-3.679369,1.497971,-0.2096297,-4.836245,0
-4.625763,-6.146746,-1.904409,1.425169,0.1004936,-4.858552,0
1.707188,-6.289777,-1.230041,1.237497,0.5167252,-4.928805,0
-0.9280068,-6.403719,4.676013,1.089977,-1.764355,-4.848565,0
-5.769082,-5.361072,2.99346,0.6288257,-2.255998,-4.784472,0
0.3242273,-5.991345,-0.2974589,0.6814889,-2.249716,-4.775464,0
-1.106528,-5.716405,4.425138,-0.002079387,-1.203299,-4.776378,0
-4.624807,-5.151887,-1.710405,-0.08301713,-1.931697,-4.666234,0
-0.5888991,-5.271456,0.4860578,-0.1283573,-1.96437,-4.598812,0
3.994773,-5.665855,4.986929,-1.034145,-1.066772,-4.58323,0
-4.630818,-5.507629,-3.500277,-0.671746,-2.865178,-4.400042,0
-0.921964,-4.956072,1.626481,-0.9172838,-2.152663,-4.334842,0
1.071253,-5.182775,4.762874,-1.600814,0.1098992,-4.362045,0
-4.768945,-4.688663,-0.8873348,-1.304328,-3.585592,-4.14686,0
-4.388725,-4.15978,3.366364,-1.734544,-0.9984577,-4.090102,0
-0.586361,-4.109404,-0.07626629,-1.792585,-0.5663618,-4.015018,0
-1.634382,-3.896362,0.8020684,-1.862298,-1.564604,-3.901554,0
-0.5998743,-3.88517,-0.926671,-1.752289,-2.275119,-3.789994,0
3.662344,-3.34392,-0.8101743,-1.78457,-2.315867,-3.701674,0
-0.7743554,-3.22668,3.175852,-2.278562,-1.069409,-3.68305,0
-2.672421,-2.465647,-2.322679,-2.137228,-1.875308,-3.588018,0
3.235257,-2.97189,2.908382,-2.375787,-0.2449155,-3.67252,0
-0.454942,-3.446707,1.699767,-2.409079,-0.919803,-3.642362,0
-4.802548,-2.598401,-4.795714,-1.749265,-2.545777,-3.489527,0
6.558414,-3.74006,5.603463,-2.524768,1.979039,-3.729043,0
1.940828,-4.20014,1.085766,-2.654731,0.6006258,-3.641281,0
-1.01967,-4.062547,-3.812941,-1.979345,-0.2350789,-3.648993,0
4.657425,-4.522335,2.701081,-2.66256,1.144999,-3.648237,0
0.9717287,-4.313115,-1.478313,-2.120877,1.357426,-3.679558,0
0.9036928,-5.137527,-0.2291063,-2.515241,0.8006125,-3.751221,0
-0.3041261,-4.654631,-0.7096092,-2.558408,2.150345,-3.860336,0
3.242496,-5.709047,-2.490277,-2.287112,1.273183,-3.908459,0
-1.323838,-5.270302,0.8171382,-2.038113,2.770778,-4.024818,0
-7.794414,-4.896244,-3.066056,-2.05207,0.9601473,-4.293213,0
3.443552,-4.992855,0.5011342,-1.244492,3.072751,-4.392548,0
-2.146411,-4.815587,-1.639387,-1.25129,2.711366,-4.515903,0
-2.494745,-4.560202,-6.385835,-1.088864,1.269443,-4.587497,0
-2.950162,-4.855546,-0.9054921,-0.8797975,1.153067,-4.850263,0
6.675931,-5.609328,-2.089382,-1.112713,3.205862,-5.004655,0
2.736845,-5.135868,2.201153,-1.487347,2.409111,-5.20772,0
-3.624839,-5.52104,-2.008175,-0.9246515,2.247186,-5.316899,0
5.575552,-6.278265,1.361977,-0.9578121,4.337251,-5.588144,0
4.182815,-6.328358,1.85675,-0.9439473,4.002754,-5.795341,0
3.074142,-6.097954,-8.558936,0.4647766,1.835737,-5.861332,0
1.769962,-6.310391,-10.65824,1.199501,-0.2738231,-5.871412,0
13.82072,-8.310259,-19.73491,3.799519,-0.5199781,-5.841095,0
13.57224,-9.338111,-21.24272,6.0344,0.03742525,-5.771959,0
19.46565,-11.58441,-24.74124,10.1901,-2.385524,-5.544736,0
12.73346,-14.74234,-34.12701,15.03865,-6.628156,-5.110091,0
17.73622,-16.00673,-34.3299,18.34673,-8.121412,-4.699057,0
18.80483,-19.05372,-36.88762,22.90037,-9.962008,-4.240516,0
16.44179,-21.90441,-33.58614,26.65739,-10.96436,-3.746056,0
21.83506,-24.25653,-32.69196,31.38096,-10.26854,-3.134573,0
19.6651,-26.51964,-24.51011,34.7767,-11.30977,-2.445832,0
16.00305,-28.12865,-26.20603,38.72258,-13.60817,-1.537426,0
7.644587,-29.53558,-25.05373,41.75656,-13.95643,-0.626649,0
6.932639,-30.89451,-22.77785,44.29728,-16.98802,0.3988784,0
3.698277,-32.3689,-19.28408,46.62348,-18.7177,1.534169,0
1.562863,-32.84624,-9.775116,47.58981,-17.69602,2.520103,0
4.961673,-33.94572,-9.719999,48.92472,-17.8413,3.654021,0
5.279222,-34.78979,-0.9472913,48.86871,-16.82083,4.691404,0
3.568037,-35.48099,-1.819584,49.39375,-18.84555,5.919546,0
-2.1372,-35.68089,1.487644,49.21821,-18.47801,7.12936,0
-1.742206,-35.63525,-2.193038,49.22376,-19.89021,8.315168,0
-6.258493,-35.44239,-2.667576,49.39521,-20.14473,9.551201,0
-3.557582,-35.45078,-0.5755565,48.85348,-18.88714,10.65134,0
-7.35503,-34.96344,-0.3023824,48.54034,-19.43332,11.8346,0
-7.723146,-34.17016,0.5841064,48.68825,-18.96136,13.0363,0
-9.096714,-33.32755,-2.71975,48.85937,-18.4558,14.2128,0
-3.931365,-32.8411,-0.4520477,48.98035,-17.72831,15.27692,0
-3.192748,-32.76283,-1.207473,48.92896,-18.37711,16.39019,0
-4.468539,-32.34151,-2.666821,48.9945,-17.62654,17.42189,0
-9.013642,-31.26629,-5.186002,49.51908,-18.42389,18.55825,0
0.7349977,-32.06362,0.5744143,49.21043,-16.59093,19.26825,0
2.076597,-31.96067,2.954786,49.18238,-16.51833,20.56324,0
-1.989663,-31.86705,-0.6218542,49.22699,-19.0974,21.67775,0
2.900489,-32.49609,1.709317,48.96016,-16.67566,22.29776,0
4.882822,-32.60333,3.109645,48.81104,-16.118,23.60391,0
4.862693,-33.49309,4.16476,48.13747,-17.53085,24.63112,0
-1.238427,-33.85617,2.776035,47.63031,-18.7908,25.73175,0
0.4457864,-33.65199,3.295184,47.31509,-14.80312,26.31853,0
0.516772,-33.56042,0.4958109,46.95121,-15.549,27.49017,0
1.267033,-33.75525,0.6543292,46.50716,-16.64562,28.47756,0
-8.797134,-33.46481,1.376754,46.27141,-15.33504,29.37024,0
-3.85876,-33.33882,-2.795861,46.26615,-16.16617,30.08229,0
-3.967702,-32.48356,-1.663435,46.19256,-15.72127,31.17845,0
-1.547366,-32.36525,2.740408,45.89996,-15.73723,32.10176,0
-8.808389,-31.67025,-0.8722623,46.03876,-16.11667,32.7667,0
-9.00216,-31.77704,-1.700993,45.73228,-16.90377,33.59226,0
-1.418724,-31.19681,2.777988,45.36696,-15.27497,34.72597,0
-5.782091,-31.5867,7.410538,44.24195,-14.83429,35.42664,0
-6.711619,-30.69368,1.850952,44.19729,-15.02589,36.10373,0
-3.882477,-31.39186,2.125136,42.99731,-15.82835,36.76948,0
2.720468,-30.95768,5.63619,42.39091,-14.00695,37.83854,0
-7.154521,-30.33127,4.765181,41.56183,-13.58664,38.32792,0
-6.319835,-30.40361,2.34787,41.00077,-14.4568,39.03721,0
-4.885727,-29.56104,3.600998,39.84745,-12.1905,39.81654,0
-2.930348,-30.06097,5.67104,38.92717,-9.772388,40.02527,0
-8.350345,-28.84413,2.413884,38.62793,-10.88849,40.73748,0
-7.128533,-28.94966,0.9433423,38.30738,-12.23466,41.31155,0
-6.225332,-27.84123,0.4301478,37.61926,-10.64362,41.9233,0
-2.847838,-29.15763,2.474078,36.86435,-7.874946,42.1397,0
-7.800361,-27.50559,0.5059699,36.89998,-8.760896,42.72882,0
1.257183,-28.21071,4.442653,36.28893,-8.75294,43.14909,0
4.826031,-28.92541,5.035642,35.74072,-4.64638,43.34349,0
7.218953,-29.22386,4.43033,35.40017,-5.341481,43.70297,0
-2.747194,-28.81106,1.882204,35.1121,-5.242021,44.08205,0
-1.325661,-29.654,-1.33785,35.01442,-5.330266,44.36403,0
8.111352,-30.51622,2.446479,34.58755,-3.404962,44.51753,0
2.997967,-30.46078,-0.1458895,34.7282,-2.15734,44.6353,0
-7.327089,-29.59459,-2.122484,34.67818,-4.567973,44.96905,0
-4.341846,-29.60715,-2.35344,34.74915,-5.315971,45.23345,0
-1.730141,-29.44694,1.035433,34.53389,-2.156743,45.33059,0
-3.087305,-28.47639,2.226898,34.45075,-1.835099,45.45415,0
-12.3985,-26.54552,-1.9194,34.78756,-2.141687,45.67392,0
-2.244906,-26.37377,-1.131615,34.85337,-3.453876,45.88396,0
0.510797,-26.31365,1.267003,34.29502,-1.459996,45.92407,0
2.88276,-25.91125,0.1125594,34.28015,-1.251608,46.00696,5
-3.30342,-25.00471,-3.845596,34.76544,-3.793327,46.21851,5
3.570455,-25.75892,-5.457498,35.29401,-3.346137,46.36488,5
-41.94261,-26.99289,562.6125,-14.29727,-36.00013,46.63929,5
60.09657,-5.111206,-17.74489,-13.69185,30.55453,46.96977,5
-71.35119,4.188878,-141.7682,-0.9011985,17.09292,45.49247,5
-1.127293,1.543571,-16.13068,6.006153,35.21165,43.83287,5
7.183207,-4.523747,119.1689,-4.999128,-10.88922,44.25956,5
35.69006,-6.988668,48.48422,-9.362929,-26.39981,45.26728,5
29.9761,-11.91561,-5.238583,-11.94326,0.1557741,45.57997,5
15.86045,-14.02824,15.59485,-13.28341,-8.396283,45.98875,5
40.14202,-19.43229,-15.92451,-11.3732,-12.52985,46.68383,5
31.51175,-22.00344,-27.14048,-8.8648,-7.521875,46.95242,5
26.34097,-26.66913,-41.62267,-2.260981,-7.603207,47.52848,5
24.26322,-29.49883,-55.43602,4.993029,-9.907121,48.18106,5
22.2035,-31.87576,-61.51141,10.99888,-11.30558,48.76459,5
19.62356,-33.74206,-62.87039,21.145,-16.06696,49.85835,5
16.20134,-35.2479,-64.10272,29.31214,-20.19379,51.04963,5
10.6114,-36.46198,-52.14624,35.98256,-20.26813,52.32032,5
14.0613,-36.80643,-50.21878,40.90187,-25.87752,53.63342,5
5.857134,-39.06122,-32.96493,47.05945,-27.36466,55.66666,5
12.62065,-40.78281,-32.52853,51.57525,-29.26059,57.39663,5
13.38405,-41.93166,-25.4187,54.01281,-28.87487,59.17606,5
15.82307,-43.98772,-18.05869,55.98608,-32.19215,60.53339,5
8.75741,-46.22947,-1.640131,56.79764,-33.86261,62.97318,5
11.05946,-48.5411,-0.8893257,56.99472,-35.93797,64.97095,5
8.361708,-50.01194,3.681519,56.44598,-35.3322,66.48324,5
4.590452,-51.319,1.695705,55.90938,-38.68885,68.75861,5
-2.805539,-51.97576,8.732117,54.04076,-39.00517,71.61098,5
-2.258894,-51.82191,8.734895,52.69831,-40.99391,73.37109,5
-11.66771,-50.87132,3.1896,51.31363,-43.14653,75.77546,5
-15.09413,-50.95439,6.076549,49.70878,-42.86077,78.31771,5
-12.72411,-49.81242,3.168429,48.3551,-42.78181,81.34462,5
-14.04826,-48.98987,3.480584,47.49546,-42.97055,83.28756,5
-11.27004,-48.49798,1.801211,46.9675,-43.77533,85.92223,5
-13.31382,-46.0756,-4.758052,46.12368,-46.73092,89.33338,5
-17.47462,-45.88561,-1.168442,46.08609,-45.26197,92.06743,5
-12.25535,-44.66476,-3.098175,45.50555,-48.4976,94.12224,5
-58.94716,-41.6787,80.25404,39.49803,-69.63565,97.75893,5
-60.8014,-33.21794,93.19385,19.05503,-48.34303,101.2314,5
-23.81528,-31.84583,151.8671,4.661979,-52.25163,103.1633,5
41.6103,-36.57826,61.91817,-6.282015,-75.0724,107.0548,5
79.09929,-47.09706,23.64845,-8.419478,-73.71317,111.3147,5
105.0724,-64.88678,-31.14917,0.2534054,-74.34892,116.097,5
158.5121,-79.08485,-80.17223,9.003743,-68.23664,119.2237,5
166.1368,-96.68262,-85.1405,21.78873,-69.42756,123.0926,5
154.4178,-116.1789,-47.01079,29.77839,-77.7709,126.9161,5
134.5593,-134.2769,-5.691861,31.49931,-70.31059,130.3861,5
88.55151,-147.0467,23.93898,29.00173,-67.86534,133.4148,5
68.12962,-156.2473,18.55551,25.66754,-61.20853,136.0942,5
56.05523,-164.0364,7.017039,23.09996,-56.24045,138.7993,5
45.77985,-170.2229,0.3513509,21.28249,-49.46902,141.2614,5
47.91589,-176.3774,-22.10377,22.80511,-52.45121,144.2764,5
19.91121,-179.1363,-29.51835,24.01762,-51.48283,147.3699,5
11.24961,-180.211,-39.3339,26.02482,-57.85073,150.8286,5
-6.521979,-179.069,-34.98314,27.23853,-58.47858,154.4127,5
-28.09991,-175.6485,-33.77864,27.75673,-63.38584,158.4781,5
-46.00846,-170.9371,-23.605,25.99666,-71.75712,162.9848,5
-67.87843,-162.7835,-14.82895,23.57238,-71.97163,167.2217,5
-74.5656,-153.9033,-11.46278,19.48596,-78.08336,171.8095,5
-83.5597,-142.9193,-21.85979,16.06655,-87.19482,177.067,5
-101.9341,-130.3163,-21.25365,12.38667,-89.21964,182.5309,5
-110.8621,-116.403,-18.91491,8.50798,-84.34595,187.7409,5
-112.7758,-101.9813,-17.34822,4.574556,-80.91991,192.9146,5
-98.26926,-87.41927,-16.54733,1.195031,-82.01308,197.7243,5
0.1891368,-86.06779,-42.21095,5.764115,-38.27865,200,5
80.93734,-92.81023,-5.398853,7.236251,-58.20836,200,5
165.9281,-110.0139,25.52396,7.798829,-44.76298,200,5
205.8729,-136.8369,18.05551,11.9355,-28.58993,200,5
192.4213,-160.9093,7.024413,17.20014,4.378897,200,5
149.0739,-180.3862,1.120821,22.87979,14.80408,200,5
129.276,-192.2924,-1.243543,25.86415,10.51609,200,5
108.5597,-209.1374,7.853683,29.18997,-5.076844,200,5
96.97422,-220,5.846998,31.23019,-11.20263,199.6217,5
77.86249,-220,-7.874396,33.35868,-21.29986,200,5
74.26169,-220,-16.07949,35.23751,-29.33978,200,5
66.94666,-220,-20.07232,37.55278,-33.16373,200,5
62.86428,-220,-18.72423,38.61585,-44.04997,200,5
80.50331,-220,-25.96988,39.92303,-42.84714,200,5
54.39076,-220,-26.41372,41.18546,-39.71296,200,5
-18.22983,-220,-45.25438,44.41256,-20.23994,200,5
28.69004,-220,-44.15808,47.12909,-24.84841,200,5
30.88883,-220,-11.74621,47.16296,-25.09094,200,5
58.7947,-220,-4.72401,48.15665,-11.88879,200,5
41.58308,-220,13.07084,47.64551,-4.872452,200,5
9.616431,-220,3.070997,47.57043,-2.107982,200,5
-2.23702,-220,-3.706643,47.78819,4.248998,200,5
-2.40002,-220,4.361998,47.84911,8.58197,200,5
-26.41718,-220,-8.245307,48.20524,4.920365,200,5
-46.13885,-220,-11.02559,48.21145,4.675553,200,5
-49.1701,-220,-7.081717,47.61492,4.88985,200,5
-61.10162,-220,-6.815465,46.22518,2.312552,200,5
-76.94167,-220,-27.70169,46.32234,1.493502,200,5
-74.25031,-220,-15.54465,45.00741,4.612033,200,5
-79.28996,-220,-12.66248,45.02743,6.870986,200,5
-87.83259,-220,-29.31069,45.44649,8.973929,200,5
-93.99203,-213.512,-28.3761,45.94051,9.571792,200,5
-87.26891,-202.0582,-13.18681,45.20819,12.59983,200,5
-102.3902,-189.7452,1.747394,43.10327,14.02253,200,5
-105.409,-177.0286,3.190129,40.00056,10.08094,200,5
-108.6651,-163.9234,1.159883,36.45556,5.863356,200,5
-101.4435,-151.8776,12.42462,31.89426,6.8624,200,5
-98.76184,-139.7452,6.498889,28.04651,5.128492,200,5
-99.96578,-127.8512,6.362291,23.79526,-3.210954,200,5
-100.7286,-115.9748,6.534455,19.22444,-11.04798,200,5
-106.8915,-103.3958,10.14402,13.73134,-16.69381,200,5
-110.1836,-90.15942,10.30255,8.024731,-15.09934,200,5
-113.6565,-76.40181,8.410358,2.558899,-11.61061,200,5
-120.7301,-62.05362,9.834099,-3.025218,-5.311815,200,5
-132.9709,-46.10092,10.17998,-9.129674,-3.012785,200,5
-142.3674,-28.75117,7.118209,-15.27582,-0.8263542,200,5
-111.2066,-11.26752,-50.0101,-16.32541,-13.15813,200,5
-72.18382,-0.5525588,-50.36867,-13.9418,-6.723269,200,5
-40.51094,6.373116,-27.29259,-9.490423,-8.691148,200,5
-32.04403,11.13789,-31.54969,-6.069933,-3.730907,200,5
-25.91797,14.84049,2.983876,-6.980927,-9.758212,200,5
-7.401047,15.86354,5.906589,-7.579846,-7.808655,200,5
-10.18033,17.68074,-2.92832,-7.188784,-14.34018,200,5
-8.109468,19.18737,-8.614044,-6.523983,-10.37819,200,5
1.516554,19.02852,-0.082743,-6.604676,-11.90507,200,5
3.803599,18.16846,0.9288638,-6.797963,-11.31492,200,5
3.124615,17.76725,0.5031613,-6.966972,-7.746748,200,5
0.1815528,17.48519,5.388358,-7.289119,-1.479264,200,5
9.759492,15.83309,8.404713,-8.404495,5.969913,200,5
14.98719,13.67518,14.3096,-9.019318,9.619059,200,5
27.83685,9.929569,13.9197,-9.913439,12.95029,200,5
31.03252,5.186643,23.73075,-11.81011,12.94578,200,5
37.09169,-0.2336693,20.49311,-12.83027,15.49497,200,5
41.14382,-6.341483,30.94526,-14.37363,8.487581,200,5
31.5217,-11.19969,11.35358,-15.11485,3.359492,200,5
23.27457,-14.31254,17.96364,-15.89207,-3.602448,200,5
13.78053,-15.6355,6.243931,-16.01793,-6.219079,200,5
11.29778,-18.09459,-0.3567276,-15.54187,-11.22481,200,5
1.532165,-18.54903,3.29179,-15.91349,-7.052274,200,5
0.06749818,-18.26754,7.965834,-16.67593,-3.305104,200,5
-1.170227,-18.58609,-1.228928,-17.00298,3.981,200,5
-9.024337,-17.64293,-2.963192,-16.88323,2.109586,200,5
-11.85163,-15.67349,-6.479723,-16.49862,-0.3900974,200,5
-4.645083,-15.17241,-2.343133,-16.87657,-1.30825,200,5
3.966761,-15.2154,3.259921,-16.24224,-3.129857,200,5
1.366539,-15.66233,2.940621,-16.37725,-3.023475,200,5
-0.05082163,-15.62112,1.263543,-16.62006,-3.485954,200,5
-0.3010812,-15.60865,1.405123,-16.77428,-0.886071,200,5
0.04435397,-15.56913,0.3011307,-16.91956,2.416796,200,5
1.608562,-15.78204,0.5803093,-16.86721,4.411659,200,5
1.470003,-15.92099,0.357775,-16.844,3.738005,200,5
-1.501375,-15.82551,0.0748308,-16.85297,-0.2270903,200,5
-1.174068,-15.63774,1.205372,-17.0486,-3.270228,200,5
0.7311668,-15.72599,1.543255,-17.17502,-3.642453,200,5
0.9600743,-15.81435,0.138848,-17.20262,-2.248121,200,5
-0.2769957,-15.80148,0.02906541,-17.19748,-0.3295495,200,5
-0.9735262,-15.65226,-0.01220756,-17.21126,1.516165,200,5
-0.03758205,-15.65572,0.8165498,-17.25684,2.30741,200,5
0.3071015,-15.72787,1.200383,-17.36317,1.654639,200,5
-0.5208074,-15.69812,0.9338139,-17.50581,0.2552637,200,5
-0.08681129,-15.66195,0.5899315,-17.5977,-0.7810225,200,5
0.646023,-15.70921,-0.1659932,-17.57555,-1.251779,200,5
-0.03722599,-15.71424,0.1885053,-17.60958,-1.161077,200,5
0.2802672,-15.74068,0.7058131,-17.66799,-0.7174731,200,5
0.09749866,-15.74026,0.766255,-17.76815,-0.029625,200,5
-0.184634,-15.76456,0.9329608,-17.87377,0.61883,200,5
-0.0815472,-15.75402,0.348332,-17.91632,0.9647983,200,5
-0.1348619,-15.7038,0.1988786,-17.94622,0.7424206,200,5
-0.008264558,-15.69362,0.6144943,-18.0202,0.1905577,200,5
-0.08667118,-15.72218,0.434663,-18.07437,-0.6182195,200,5
0.202816,-15.76836,0.6859651,-18.16705,-1.145359,200,5
0.269048,-15.79372,0.5210647,-18.22141,-0.9271558,200,5
0.2660388,-15.82985,0.5922628,-18.26177,-0.2380491,200,5
-0.1731577,-16.00851,0.5751298,-18.79667,0.6089646,200,5
-0.2735541,-15.78817,0.6455609,-18.39733,0.9905802,200,5
-0.1360409,-15.78483,0.4618762,-18.46044,0.7419456,200,5
-0.07688452,-15.77797,0.2959094,-18.50303,-0.03613949,200,5
-0.05676464,-15.7691,0.4731599,-18.56595,-0.7370797,200,5
0.262789,-15.79995,0.6646752,-18.63127,-0.9355842,200,5
0.2489951,-15.82778,0.6151886,-18.69252,-0.5509112,200,5
-0.171017,-15.81054,0.4550466,-18.75768,0.2077381,200,5
-0.1553038,-15.80744,0.1987908,-18.79801,0.6021848,200,5
-0.2213888,-15.78925,0.5123105,-18.86382,0.5955392,200,5
-0.06120915,-15.78959,0.5906165,-18.92188,0.1098103,200,5
0.06326164,-15.80937,0.6521953,-18.98899,-0.3073761,200,5
-0.1269453,-15.7966,0.7259598,-19.06876,-0.4809083,200,5
0.2717744,-15.8126,0.5572361,-19.11106,-0.5067285,200,5
-0.1887666,-15.80534,0.2366879,-19.13392,-0.1718523,200,5
0.1845889,-15.86812,0.2209907,-19.19332,0.09696886,200,5
0.6074349,-15.83874,0.7383706,-19.31081,0.2937296,200,5
-0.7640471,-15.75957,0.675448,-19.38328,0.3006609,200,5
-0.5508821,-15.77781,-0.0684583,-19.41434,0.02550187,200,5
-0.2204779,-15.77599,0.06100884,-19.47148,-0.2272668,200,5
0.3214044,-15.83318,0.8732791,-19.61583,-0.3367073,200,5
0.197318,-15.80513,0.871825,-19.67297,-0.2452904,200,5
0.007308195,-15.81158,0.6640479,-19.73312,-0.1305734,200,5
-0.5773169,-15.76037,0.177225,-19.77689,0.08174472,200,5
-0.1288318,-15.78147,0.3761331,-19.87115,0.2133453,200,5
0.1080266,-15.77263,0.8042416,-19.96195,0.08531305,200,5
0.08463635,-15.765,0.8173937,-20.0192,0.0514787,200,5
-0.1504199,-15.74378,0.5113651,-20.09356,-0.1777559,200,5
0.07635149,-15.74906,0.3600442,-20.16469,-0.2399803,200,5
0.07418101,-15.74805,0.4890434,-20.2365,-0.2299092,200,5
-0.084117,-15.73377,0.4296951,-20.28846,-0.07299215,200,5
0.0834475,-15.74092,0.5364152,-20.37816,-0.02464841,200,5
-0.1068966,-15.71408,0.5830083,-20.45063,0.1971356,200,5
-0.06843983,-15.7105,0.6256056,-20.5033,0.1254116,200,5
-0.004070006,-15.69972,0.5241792,-20.56563,-0.04385167,200,5
-0.03974268,-15.69487,0.3907014,-20.63892,-0.160143,200,5
0.08265939,-15.70202,0.4378688,-20.68835,-0.1695586,200,5
0.07556254,-15.70867,0.4107848,-20.75178,-0.2458363,200,5
