R,RDes,P,PDes,Y,YDes,FaultIn
6.751744,-7.809185,-5.326478,-2.324936,7.763736,-4.262025,1
7.153025,-9.446769,-1.906835,-2.393929,6.584804,-4.781586,1
8.006955,-10.45168,0.384849,-2.35116,6.176619,-5.161603,1
6.808077,-11.29352,-0.5786644,-2.410714,6.406829,-5.542492,1
9.248507,-12.34717,-2.064287,-2.527966,7.100473,-5.804514,1
10.3146,-13.99996,-1.800357,-2.351515,8.47357,-6.392225,1
11.89007,-15.49249,3.014121,-2.770043,8.390951,-6.872527,1
12.88099,-17.05552,1.272743,-2.58952,8.828328,-7.332891,1
13.75181,-18.47445,1.62397,-2.669162,9.538887,-7.843228,1
12.9295,-19.94964,1.187245,-2.858263,9.68234,-8.319988,1
12.15717,-21.41788,4.763362,-2.999871,9.411328,-8.898645,1
16.31235,-22.84769,3.267222,-2.745791,11.10306,-9.361174,1
14.72399,-25.11376,-1.204239,-2.084108,13.26096,-10.23126,1
13.46203,-26.88449,-2.490772,-2.13067,12.35025,-10.77723,1
14.10922,-28.77663,2.227305,-2.536604,9.463481,-11.33028,1
18.85882,-30.61282,3.584799,-2.718679,9.929045,-11.75903,1
17.84806,-33.33933,-3.753061,-1.558634,11.31664,-12.54871,1
13.63127,-35.5383,-5.39214,-1.379484,8.519866,-12.9979,1
16.85971,-37.49544,0.5191652,-1.540852,8.446267,-13.43474,1
18.21779,-39.97854,2.065363,-1.704468,10.30569,-14.01143,1
17.74332,-42.63443,-3.215841,-1.074775,13.09324,-14.90951,1
16.32784,-44.78453,-3.33873,-1.453783,13.03966,-15.49838,1
27.13891,-47.3184,3.594451,-1.354931,11.5059,-16.00841,1
23.41623,-50.51452,1.683734,-1.400002,11.01086,-16.64382,1
20.87315,-53.79836,1.990118,-1.932114,11.17746,-17.39016,1
18.67574,-55.6197,8.240562,-2.374818,12.18381,-17.91462,1
18.2126,-57.94616,3.764631,-2.523716,13.98292,-18.64228,1
11.42218,-59.41907,-0.6867437,-2.321008,15.39479,-19.40071,1
9.379278,-61.42463,-0.8379123,-1.718288,13.09627,-20.4031,1
9.380445,-62.36731,-2.917596,-1.304273,13.61343,-21.06962,1
7.828029,-63.03261,-7.908629,-0.4201325,12.1545,-21.62369,1
7.95278,-64.23084,2.805061,-0.5933921,8.004868,-22.34441,1
8.130118,-65.06903,1.469883,-0.778565,6.556617,-22.67327,1
6.713098,-65.89539,-0.5786906,-1.023559,1.894047,-22.79287,1
8.257592,-67.09112,5.975728,-1.108871,-0.4055871,-22.79798,1
-0.279342,-67.0935,2.349747,-1.067325,-0.1663538,-22.86103,1
-1.671078,-67.06298,-1.496705,-0.7472686,3.353633,-23.02588,1
-10.93039,-65.98652,-0.6155262,-0.9592955,1.742422,-23.04779,1
-8.969979,-65.38529,-2.38844,-0.7760118,4.18644,-23.38331,1
-6.485947,-63.98738,4.487569,-1.095792,2.928527,-23.5682,1
-6.420925,-63.25956,-0.0329919,-0.7497972,0.5470202,-23.6267,1
-13.1272,-61.93616,-1.875853,-0.4475901,-0.04805263,-23.65141,1
-10.68069,-60.68054,1.274505,-0.6173658,-2.125356,-23.55149,1
-15.05554,-58.52993,2.701963,-0.686184,-4.403272,-23.31275,1
-14.73551,-56.6563,0.8903584,-0.7085972,-3.655919,-23.12609,1
-18.03497,-54.51837,-0.8295216,-0.5914798,-3.207819,-22.84714,1
-14.96728,-52.23286,-1.423048,-0.3601187,-1.498693,-22.76856,1
-17.05713,-49.94145,-2.548782,-0.1979818,-2.081414,-22.61589,1
-21.85943,-46.92191,-1.835063,-0.005118228,-3.018931,-22.41654,1
-22.3259,-44.16178,-0.166394,0.01607112,-1.279781,-22.39616,1
-26.51316,-40.70097,3.082006,-0.2519597,-2.622334,-22.22615,1
-21.77587,-38.30053,2.80111,-0.2565011,-1.16758,-22.2261,1
-24.77768,-35.06308,3.627643,-0.4534579,-0.7760506,-22.18508,1
-23.00976,-32.3111,-1.055724,-0.1945473,1.216416,-22.2582,1
-21.84512,-29.43348,1.216622,-0.2448035,-0.644525,-22.22573,1
-14.14842,-27.63498,-0.9683517,-0.06321877,1.456213,-22.35369,1
-13.94568,-25.62574,-0.2154495,-0.2119022,-1.548074,-22.25364,1
-12.41367,-23.90181,-1.848542,-0.0791458,-1.165999,-22.24615,1
-9.553476,-22.51351,1.245534,-0.4007886,-3.842812,-22.01115,1
-3.56276,-21.55153,-1.325636,-0.04105847,-1.382551,-21.92473,1
-3.696412,-21.08166,0.8397537,-0.3437505,-3.8992,-21.68245,1
2.351125,-21.15283,1.315894,-0.433745,-2.552826,-21.58929,1
1.078745,-21.28453,1.880341,-1.074829,-5.029077,-21.27291,1
3.527364,-21.70986,-0.2035793,-0.8778049,-5.227577,-21.02237,1
2.42714,-21.93762,-1.68666,-0.8648241,-7.5522,-20.61516,1
2.543185,-22.03687,-0.9260274,-0.7578425,-2.545477,-20.41501,1
2.707151,-22.32311,2.407985,-1.087411,-1.634696,-20.29707,1
4.680647,-22.7032,0.7455728,-0.9538187,-1.033361,-20.20434,1
1.121438,-23.25993,-0.9892176,-0.6364383,-0.07806159,-20.184,1
0.6131278,-23.42419,0.3796514,-0.7858507,-1.89057,-20.04096,1
1.702745,-23.36084,0.87005,-1.304454,0.5246855,-20.08899,1
1.858418,-23.76512,0.7662617,-0.8998868,0.5628524,-20.14349,1
0.2343233,-23.95141,-1.064503,-0.831058,0.8859212,-20.17087,1
3.779942,-24.4228,0.8246753,-0.9176393,0.7461416,-20.25967,1
0.6060742,-24.8591,-0.4372594,-0.7959514,-0.5736468,-20.31479,1
3.266339,-25.39321,1.930795,-0.9449695,-1.343965,-20.2767,1
3.466834,-25.84849,1.638186,-0.9087976,-1.303183,-20.15589,1
3.994768,-26.67205,-1.252928,-1.046801,-1.469645,-20.10874,1
6.051434,-27.07797,2.531631,-1.553993,-3.569682,-19.93731,1
4.847474,-27.4637,-4.166369,-1.243578,-0.2511781,-19.81516,1
6.377013,-28.29981,-0.6549056,-1.984442,-1.17788,-19.65892,1
2.914744,-28.58272,6.363769,-2.530606,-3.566991,-19.49098,1
-0.455988,-28.80319,4.066741,-2.67956,-2.744832,-19.46224,1
4.515595,-29.30877,-0.1238818,-2.518253,-1.687772,-19.31521,1
0.03231734,-29.46758,0.9958767,-3.084899,-0.4664206,-19.31703,1
3.129961,-29.75962,2.719263,-3.442316,-1.69157,-19.19023,1
0.5241374,-29.77841,6.271642,-3.845974,-2.301936,-19.12458,1
1.641986,-29.99857,4.730583,-4.721116,-2.961101,-18.9262,1
-0.7896528,-29.56377,5.19604,-5.279774,-3.642905,-18.79464,1
-3.606207,-29.22261,2.936251,-5.476579,-2.349197,-18.64084,1
-1.670054,-28.9096,5.934719,-5.493339,-5.027663,-18.46129,1
-4.995134,-28.21188,0.05789321,-5.812161,-3.261342,-18.28853,1
-1.811184,-27.75889,0.9402448,-5.951035,-2.611086,-18.21766,1
-5.412232,-27.12122,0.005865253,-5.960015,-0.5301189,-18.08438,1
-2.830504,-26.53994,2.17938,-5.859199,-4.843169,-17.79901,1
-1.506941,-26.30014,0.4577174,-5.862795,-5.635231,-17.54073,1
-1.638301,-25.95846,-3.320584,-5.589678,-4.182344,-17.36762,1
-6.114493,-25.3282,-3.14733,-5.817595,-5.754128,-17.02057,1
-6.257773,-24.89979,-0.5034311,-5.795312,-6.825188,-16.64589,1
-2.100177,-24.55109,-1.514276,-5.776355,-10.60345,-16.0957,1
-3.351478,-23.76316,-0.4295954,-5.836673,-10.06428,-15.61311,1
-12.65715,-22.42968,6.550308,-6.654744,-11.99019,-14.92803,1
-6.551635,-21.79744,7.244184,-7.580096,-13.11745,-14.13898,1
-8.145679,-20.64709,7.251797,-8.528214,-14.5676,-13.35541,1
-8.261816,-19.60493,5.448985,-9.035621,-15.66683,-12.52429,1
-8.993509,-18.94848,1.833094,-9.253595,-15.26634,-11.69573,1
-8.582487,-17.28513,5.919158,-10.50501,-18.25802,-10.67139,1
-9.587299,-16.19498,-0.3055303,-10.53841,-18.51563,-9.666705,1
-6.399671,-15.12784,-0.8918664,-10.59996,-18.47827,-8.655905,1
-12.85569,-13.093,3.512219,-10.75644,-20.31782,-7.645456,1
-8.412615,-12.23699,-1.50589,-10.68209,-19.82,-6.486615,1
-14.31565,-10.13003,1.704582,-11.18674,-20.40578,-5.352524,1
-11.32798,-9.073946,0.9673551,-11.28521,-21.90953,-4.142309,1
-4.561349,-7.781956,7.973221,-12.7176,-22.27824,-2.851668,1
-6.756058,-7.100816,-2.435714,-11.919,-20.4539,-1.760808,1
-8.716064,-5.898791,10.30437,-13.88603,-23.87662,-0.3014913,1
-3.453357,-5.878416,-5.109419,-12.86663,-20.7146,0.8068962,1
-7.500293,-4.572881,10.74492,-14.56215,-24.59466,2.143145,1
-1.236505,-4.364215,-7.64054,-13.60529,-21.10588,3.328045,1
-5.041836,-3.327509,-6.846855,-13.36573,-20.04559,4.588037,1
0.5287675,-3.043813,-8.696947,-13.35132,-21.09757,5.912448,1
0.3423905,-3.182795,-12.40502,-11.30805,-19.69176,6.942419,1
-7.284481,-1.773449,-3.537822,-11.12918,-22.48247,8.328803,1
-1.54979,-1.744894,-10.56078,-9.98865,-19.52312,9.174394,1
-7.390597,-1.26564,-4.31116,-8.963724,-19.38001,10.40493,1
-4.534813,-0.6929443,4.619844,-9.726058,-21.65952,11.59974,1
0.8227879,-0.8550938,-7.561522,-8.324206,-15.74199,12.53134,1
-4.790504,-0.2507961,7.879299,-9.474914,-20.93566,13.40139,1
2.227896,-0.2921016,7.273122,-9.781791,-18.33813,14.67217,1
0.6670088,-0.3872558,-3.341543,-9.204042,-15.03453,15.4808,1
1.268086,-0.8019652,13.81785,-10.50491,-17.7786,16.24267,1
5.353805,-0.6436151,0.4604514,-11.21267,-12.34119,17.30941,1
4.597907,-1.789248,-0.9321136,-10.39877,-11.34974,17.8273,1
-1.486698,-1.179231,4.474649,-11.17348,-13.37283,18.69434,1
8.224892,-2.447821,-7.097276,-10.16222,-9.803049,19.0322,1
8.089407,-3.238471,-11.85425,-10.00342,-7.515518,19.84186,1
2.764451,-3.436751,-6.10171,-9.383495,-9.81901,20.34114,1
6.301406,-3.746591,-8.267977,-8.840298,-6.663448,20.60979,1
0.9634871,-3.030788,-14.89464,-7.578226,-3.853546,20.94746,1
0.8213181,-3.219803,-9.894764,-6.697729,-3.399035,21.40336,1
-10.80824,-1.680678,4.970114,-7.898684,-8.135407,21.96523,1
0.866741,-2.328138,-3.567232,-7.010365,-5.833591,22.15228,1
-4.342122,-1.081698,-2.279136,-7.995133,-2.330147,22.49174,1
-8.672235,-1.00904,5.239342,-7.879822,-4.784754,22.59345,1
4.074042,-1.375358,-3.642035,-7.808877,-0.9038291,22.75726,1
-3.115744,-0.3332931,-7.467055,-7.852039,-2.336493,22.94612,1
-5.407033,0.3186018,-1.582297,-8.518092,-1.31757,23.1831,1
-5.009394,0.325112,4.643785,-7.430489,-4.023072,23.28502,1
3.157885,-0.254061,-11.29479,-6.026337,2.370684,23.17753,1
-2.847116,0.3468595,-6.658871,-6.64901,-1.527812,23.39021,1
1.476394,-0.809025,4.550086,-6.31604,-0.6124891,23.38936,1
7.086992,-1.396625,-9.308394,-4.668907,2.741154,23.16772,1
2.58281,-1.280316,-3.474134,-5.00789,1.38076,23.25139,1
0.5556062,-2.320212,0.370434,-5.045738,-0.8373856,23.13848,1
8.919918,-3.29354,1.554343,-4.45425,1.543106,22.93185,1
-0.5182022,-3.235728,-2.549628,-3.278674,3.775865,22.66757,1
1.179834,-3.896232,6.324011,-3.872096,0.7405909,22.63125,1
5.243738,-4.987879,-5.768597,-1.829565,5.836317,22.11528,1
-1.857537,-4.703513,0.8329073,-2.172461,1.897612,22.02518,1
-2.974669,-5.06567,5.554814,-2.669364,3.920623,21.73428,1
6.613925,-5.760363,-6.245452,-0.9734056,4.469406,21.42245,1
2.903118,-5.497354,-8.914099,-1.055588,7.275115,21.08033,1
-2.066922,-5.252327,11.05562,-2.697587,0.5343345,21.07452,1
4.421881,-5.902701,3.743708,-2.009387,5.594973,20.60454,1
-0.707896,-5.437232,1.971247,-2.97752,5.178779,20.33253,1
-1.66748,-4.944097,11.92469,-4.819863,4.399363,20.26034,1
-0.6609658,-5.2791,4.851236,-5.167877,4.216918,19.89438,1
-2.90262,-4.58797,-0.8559728,-5.049065,8.020229,19.44267,1
-8.326708,-3.260313,12.38736,-6.421416,2.198948,19.25075,1
-4.779546,-2.775806,7.927742,-7.386717,3.476454,19.07026,1
5.396224,-3.629607,-8.533282,-5.948097,7.466703,18.57286,1
1.122268,-3.071295,-13.48335,-4.921945,6.21558,18.36785,1
3.221164,-2.943588,-3.57665,-4.555843,4.258356,18.13503,1
6.12056,-3.914687,-9.045311,-3.150546,5.971857,17.76822,1
4.017861,-4.018087,-18.45038,-0.6698013,7.457247,17.40211,1
1.913869,-3.988318,-4.568686,-0.855773,3.245436,17.32233,1
12.51001,-5.902209,-11.7029,0.1847254,4.030305,17.11133,1
12.93955,-7.248713,-14.56121,2.46417,5.941268,16.80055,1
4.940903,-7.800791,-2.462173,2.429823,1.360046,16.71465,1
16.77853,-9.664872,-10.71085,3.958131,4.154391,16.49779,1
13.04558,-11.52919,-13.05069,4.710165,4.772736,16.40439,1
7.121167,-12.47811,2.785567,4.318644,0.5701845,16.34032,1
3.954772,-13.66419,9.777742,3.455414,-0.7408692,16.36998,1
9.25077,-15.3448,-1.596328,4.009656,4.223514,16.04079,1
-0.3575872,-15.50856,8.528791,3.163257,0.659287,15.8562,1
-7.946737,-14.6176,10.38664,1.582515,-1.342749,15.98101,1
4.500708,-15.46129,4.539769,1.782709,3.698261,15.75859,1
-4.807894,-14.86036,-0.9451231,0.1484441,2.257282,15.6842,1
-9.987686,-13.44364,-0.7263407,0.4133617,-0.2015818,15.60894,1
-9.173271,-12.55106,4.669564,-0.3243155,0.05961804,15.54999,1
2.330959,-12.94871,-4.200508,0.6866986,1.754995,15.40913,1
-2.689628,-12.15524,-8.762181,0.08823483,3.091186,15.41009,1
-5.488113,-11.35115,-8.209059,1.118956,4.615416,15.1181,1
-1.546625,-11.44721,-2.733997,0.8335422,0.8437446,15.17235,1
5.30284,-10.81613,-8.558096,1.849839,3.729644,15.0255,1
2.9879,-10.93747,-9.248605,2.297373,3.21344,14.97986,1
-3.74491,-10.08232,-7.070594,3.006996,0.9423816,14.95361,1
-3.495581,-10.101,0.5000423,2.820754,0.5095621,14.90689,1
-0.5043744,-9.075012,-4.04457,3.735923,0.4811509,14.81244,1
-0.5349266,-8.495417,-6.068433,3.36701,1.08764,14.93586,1
-8.401937,-7.613823,9.83233,1.999448,-3.348052,15.00463,1
0.1717642,-8.294468,10.9527,2.248518,-4.444018,14.99016,1
6.267651,-7.537088,1.295985,0.5044508,0.8148743,15.23929,1
5.821424,-8.733976,-2.296171,0.97565,1.113934,15.05358,1
-3.408843,-7.737447,12.99884,-0.8390872,-4.238712,15.333,1
5.682847,-8.854934,9.109652,-0.9730219,-2.045692,15.27783,1
7.484301,-8.975874,5.300235,-1.862934,-1.33165,15.45869,1
-0.1456027,-8.751595,-5.418828,-0.8155346,0.5884554,15.38128,1
-3.762019,-8.730994,4.375165,-1.929629,-1.489198,15.53055,1
-4.36199,-9.352674,6.129737,-2.027689,-2.897915,15.51416,1
-2.067846,-8.538116,4.108802,-1.578885,-2.746932,15.55692,1
3.174561,-9.274366,-4.11817,-0.7572703,2.570906,15.3786,1
-4.970245,-8.444475,-7.170285,-0.6700536,1.578904,15.41961,1
-6.902364,-8.0187,-3.520192,-1.548293,0.9485307,15.37475,1
1.218527,-8.444951,5.03369,-1.825461,1.106352,15.32573,1
3.794373,-8.73883,-1.097377,-0.6029794,3.171897,15.04353,1
-4.281993,-7.6516,-1.557224,-0.8393002,4.100838,14.8733,1
-6.427324,-7.339857,7.649078,-2.060369,0.9632606,14.82385,1
-4.997154,-6.765082,7.179832,-2.663778,2.423283,14.70058,1
-0.5468284,-7.647368,7.38006,-3.0279,2.361198,14.45078,1
-1.740086,-7.48386,-7.564215,-2.021339,4.654949,14.29479,1
-5.910633,-6.473945,-5.750244,-1.829267,5.710773,13.95908,1
-8.619425,-5.798238,8.739574,-3.121672,0.7853311,13.99072,1
-6.206648,-5.741211,6.793286,-3.488075,0.9470622,13.74873,1
3.320414,-6.557933,-6.473433,-2.539828,5.46368,13.36789,1
-2.025637,-6.000693,-6.325084,-1.846301,3.963428,13.24959,1
-5.281019,-5.522185,-4.590031,-1.62834,4.593161,12.93481,1
-8.181226,-4.499277,1.780817,-2.404577,4.05976,12.84136,1
-0.00943096,-5.036117,5.398298,-2.694795,3.888646,12.53322,1
1.61437,-4.980927,-3.00468,-1.875723,6.736898,12.15913,1
-3.879445,-3.617602,-0.7212974,-2.862176,5.499546,11.96916,1
-5.292059,-3.44449,10.73676,-4.805567,1.199165,11.94116,1
2.383824,-3.748146,10.37369,-5.838126,2.228564,11.7588,1
7.759395,-4.855545,2.991816,-6.005054,3.728847,11.46964,1
6.080121,-4.884442,-1.50238,-5.879732,5.148064,11.23931,1
-0.09217174,-4.52747,8.643354,-6.634964,1.931483,11.06238,1
1.246603,-4.94887,7.567169,-7.82445,0.6523713,11.01635,1
4.484835,-5.591879,0.8346124,-7.62603,2.956728,10.80162,1
7.411663,-6.340919,-6.559908,-6.230262,3.006856,10.53094,1
-5.291618,-6.012697,-9.939692,-5.183385,1.444628,10.42216,1
-3.479014,-5.100736,-8.486602,-3.920981,2.127644,10.33548,1
-5.074784,-4.678006,-6.009277,-3.12485,0.8474239,10.25869,1
0.362064,-4.887649,-14.96835,-0.8678814,4.525681,9.984043,1
0.02021715,-5.061693,-15.51265,0.04977443,5.378302,9.865374,1
-4.120398,-4.459981,-6.630838,0.6569785,3.403711,9.682253,1
-5.73175,-3.616785,9.250313,-0.739099,-2.47077,9.935981,1
4.946633,-4.294891,-8.116149,0.4869465,3.019082,9.668847,1
-0.06105337,-5.161437,0.3506121,0.02834683,1.76232,9.628675,1
-3.063581,-4.291954,0.9923767,-0.4794967,1.362071,9.655924,1
0.2627894,-5.606799,6.527871,-1.060356,0.3919695,9.552917,1
5.865654,-4.902503,2.666021,-1.018127,1.980351,9.50315,1
2.358629,-5.06307,0.1165025,-2.223798,3.490226,9.386552,1
-0.8436899,-4.614579,-4.550433,-1.589955,4.264414,9.218562,1
-9.791932,-3.383351,4.99497,-2.734925,-2.061274,9.434051,1
-5.62702,-3.83152,4.029109,-2.179691,0.8031437,9.053097,1
-0.3398513,-1.796287,1.692113,-3.004833,3.417089,9.049251,1
-6.981367,-1.385136,-3.003569,-2.324863,2.55125,8.888581,1
-5.108323,-0.573899,-0.1956152,-3.469533,2.40117,8.962464,1
-6.78721,-0.4485435,6.010353,-2.984611,-2.151449,8.635441,1
6.238934,-1.152347,-3.990359,-2.603202,2.875622,8.572367,1
0.2266318,-0.300061,-5.980414,-2.67412,2.026404,8.585118,1
-2.943355,-0.3681884,-4.219078,-2.807174,0.5958638,8.637564,1
-3.030038,-0.5392126,-5.786301,-1.617074,-0.3276446,8.600513,1
6.807327,-1.996426,-3.154479,-1.372839,1.35825,8.427052,1
5.881767,-1.590527,-8.971758,-0.2836514,3.61877,8.364067,1
1.949196,-1.484246,-8.51565,-0.4667845,3.391031,8.30588,1
-2.599273,-2.071894,-4.780634,0.683963,2.382719,8.187246,1
1.560612,-2.53514,2.0133,-0.02647975,0.5179181,8.173646,1
2.174672,-1.86191,-3.905877,0.5426794,4.299879,8.05888,1
-1.01774,-1.124456,-1.151691,0.07534969,3.074862,8.01669,1
-5.266561,-0.4804258,4.903898,-0.5753276,-0.2152042,8.062153,1
-4.861879,-0.8439552,8.432059,-1.325727,-1.141221,7.965742,1
2.085596,-1.176854,7.921653,-0.9974295,-0.3284321,7.850942,1
-0.5744739,-0.9201875,-3.593349,-0.7676137,2.949374,7.65497,1
-4.987686,-0.3633861,5.971804,-1.839811,-1.338151,7.834343,1
-3.023851,-0.7204401,6.065849,-2.489608,-1.358463,7.776121,1
3.204349,-2.027535,5.078866,-2.322121,-0.05586604,7.6052,1
5.560277,-2.155254,-5.111628,-1.721177,1.433548,7.599861,1
2.44698,-2.466903,-4.651817,-1.389301,2.508112,7.43549,1
-1.117967,-2.449208,-2.222593,-1.809095,-0.8814611,7.660842,1
-3.373066,-3.55672,3.417876,-1.805219,-2.897556,7.561211,1
7.500684,-4.464209,-8.579388,-0.313862,3.463425,7.355435,1
3.540839,-3.955681,-6.909257,0.009367605,2.76286,7.257894,1
-4.934932,-3.308933,-8.4941,0.4700334,0.963125,7.293964,1
0.2709012,-3.241946,4.652485,-0.2283726,-0.5802396,7.281045,1
4.127664,-3.873938,1.404481,-0.06149774,-0.009191069,7.205389,1
6.230056,-4.150305,-5.494519,1.364636,2.184889,6.968253,1
-5.665152,-3.409427,3.687142,1.201952,-0.4427211,6.94611,1
-1.00285,-3.223119,10.37355,-0.293292,-2.2342,7.080194,1
2.394631,-3.687037,6.789527,-0.7228886,0.1651086,6.980559,1
9.266217,-4.774664,2.512052,-0.173131,2.495663,6.742824,1
-0.8129026,-4.504901,-0.04075087,-0.03960026,0.2772188,6.756263,1
-1.752617,-4.516489,1.205408,-0.613476,1.72769,6.65198,1
-0.8767229,-4.467698,10.62039,-1.949135,-1.67391,6.756958,1
-0.1836399,-5.206349,9.628866,-1.952857,-1.644544,6.599927,1
-2.588853,-5.235323,-8.274999,-0.6530532,4.014499,6.409146,1
-5.983541,-4.085945,-2.380897,-0.9462929,1.395351,6.383459,1
-9.293344,-3.165197,2.422145,-1.460974,-0.07698713,6.410511,1
1.514053,-3.737365,-4.462737,-0.2867605,2.151076,6.350003,1
3.147504,-3.611884,-9.803353,-0.6651444,1.797951,6.230885,1
0.01199853,-3.308157,-16.37743,1.409375,3.960016,6.074377,1
-3.630062,-2.618963,3.485831,1.905485,-1.052101,5.944868,1
5.488274,-3.727479,-2.513279,2.604504,0.6871895,5.899145,1
7.611862,-3.512359,-8.12664,2.047148,3.889107,5.869103,1
6.338822,-4.161658,-8.937991,3.346734,4.30954,5.613646,1
-0.6103091,-4.415753,5.293875,2.341695,-1.1933,5.722528,1
5.316486,-3.86812,5.347793,2.270685,1.850935,5.643672,1
7.004124,-5.138809,0.03845891,2.081576,3.449872,5.40154,1
1.79094,-4.969519,-3.125176,2.529252,4.480846,5.189078,1
-4.726773,-4.68123,10.92803,0.7290589,0.6366917,5.132993,1
-2.779523,-3.537607,12.56613,0.3329874,1.455698,5.016134,1
3.552873,-4.241533,2.882316,-0.5792465,3.086058,4.809386,1
-6.739042,-3.006236,2.269001,-0.1775723,5.04107,4.602676,1
-7.074857,-2.870003,10.59557,-1.603647,1.284611,4.472795,1
-4.55166,-2.682319,12.11942,-1.731093,0.1910473,4.151413,1
-0.5919424,-2.608982,4.511636,-2.084658,2.943347,3.884543,1
-6.038611,-2.426414,2.485042,-1.940101,4.244001,3.605788,1
-4.770828,-2.740529,2.877247,-2.331717,3.743501,3.364348,1
-1.585338,-2.44717,5.711783,-2.11106,3.916446,2.871391,1
5.549354,-3.763192,-6.019516,-1.284112,7.812799,2.432369,1
1.355365,-3.286386,-4.200685,-2.178307,6.587409,2.205773,1
-3.710648,-3.920542,5.693657,-3.36184,3.660304,1.903919,1
-1.355064,-3.479576,10.23246,-3.221984,2.267075,1.468192,1
5.29322,-4.281193,-7.263457,-2.133284,7.819346,1.007251,1
0.4479877,-4.193975,-2.453373,-3.801974,6.754773,0.7449458,1
0.6819769,-4.843389,12.48987,-5.020935,3.635652,0.5030083,1
7.642129,-6.1634,-1.850639,-4.318226,7.138484,-0.01864939,1
5.060772,-6.171839,-5.369743,-4.366628,8.706666,-0.4088859,1
0.3771407,-6.184884,-2.44859,-5.706728,6.482341,-0.5286375,1
-2.322903,-6.984707,3.984141,-5.224105,4.736848,-1.225339,1
6.160388,-7.769034,0.5202401,-5.660409,6.265785,-1.368256,1
1.286413,-7.185129,-5.247911,-5.530791,8.00652,-1.849443,1
-4.566356,-6.516501,-2.225225,-6.76566,6.427338,-2.0532,1
-0.4867816,-6.815214,4.75689,-7.070568,4.527538,-2.372899,1
0.7413366,-6.579659,-4.923872,-5.54796,5.946055,-2.81344,1
-7.479879,-5.645011,-5.038395,-5.178651,7.406225,-3.284291,1
-3.820131,-4.773623,5.438532,-5.895227,2.124892,-3.428132,1
1.163548,-4.980819,-1.05072,-5.452918,4.475231,-3.75274,1
2.664285,-4.870669,-10.1772,-3.580129,6.663958,-4.229048,1
-6.247217,-3.955148,1.24639,-3.626273,4.238274,-4.53966,1
4.693654,-4.313808,-1.736087,-3.943485,4.271469,-4.680325,1
7.127182,-5.27452,-8.811234,-2.455053,6.868638,-5.122965,1
2.656466,-4.954162,-12.12736,-1.504366,6.058622,-5.399299,1
0.4947214,-4.889884,3.549094,-2.113147,2.087069,-5.495193,1
8.063747,-6.042149,-2.647279,-1.4683,5.419694,-5.857145,1
0.8347508,-5.766833,-6.870075,-0.3573633,7.149458,-6.250724,1
-5.858146,-5.173144,-1.969622,-0.767461,4.932594,-6.428046,1
0.7882218,-5.498485,3.023427,-0.957779,3.145834,-6.597165,1
1.89123,-5.651052,-8.719204,0.3573578,6.257454,-6.977244,1
-7.10695,-4.713965,-1.837949,0.3864059,4.364543,-7.29566,1
-5.51536,-4.483889,5.761441,-0.7279252,0.7293023,-7.341844,1
2.378761,-4.728445,-2.563457,0.01896326,4.525946,-7.6414,1
-5.013526,-3.799629,-4.220045,0.5499164,3.072175,-7.845971,1
-7.450449,-3.458006,5.643123,-0.5762787,2.292561,-8.014895,1
2.274109,-3.82123,-6.073413,0.3902974,3.006683,-8.186204,1
-3.20986,-4.141177,-1.225026,0.4724677,1.455219,-8.476203,1
-2.50055,-3.725715,4.619935,-0.3864487,-1.478917,-8.405367,1
5.715993,-4.957735,-0.05817449,0.2614044,2.958939,-8.805447,1
-0.7885926,-4.592445,-4.009898,0.6349425,4.841652,-9.10521,1
-3.203721,-4.105672,9.621639,-0.9142898,0.497691,-9.112321,1
7.573933,-5.481866,4.353452,-1.058994,3.418306,-9.418613,1
-1.683695,-4.98706,2.047493,-1.440618,1.90547,-9.470039,1
0.4180808,-4.916647,11.47658,-1.710814,0.1342915,-9.690312,1
9.38977,-6.453617,-0.09463595,-2.096771,3.802476,-9.948711,1
2.819204,-6.732849,-1.646277,-1.578443,5.201553,-10.31528,1
4.378218,-7.290909,9.531578,-2.556781,0.04430028,-10.29683,1
7.930319,-7.541293,-1.671347,-3.970397,3.637011,-10.41484,1
2.749382,-7.640209,-8.178873,-2.737108,3.99957,-10.68784,1
1.550849,-7.730969,11.92379,-4.607876,0.8709215,-10.66472,1
10.74808,-8.190484,1.178998,-4.061562,4.757798,-11.03748,1
12.7691,-10.25385,-2.91166,-4.827131,6.970291,-11.31195,1
18.68506,-12.30522,2.906415,-5.284048,6.729029,-11.71729,1
35.34328,-15.79908,0.9727904,-5.224041,9.042267,-12.01878,1
41.41073,-19.63215,-7.080581,-5.300467,12.01523,-12.53809,1
50.12353,-27.48645,-8.632025,-4.940316,13.90311,-13.39122,1
52.74942,-32.3257,4.645074,-5.93198,10.69605,-13.78752,1
59.26041,-39.6305,-5.794964,-4.18622,15.68842,-14.69968,1
61.35031,-49.37317,-12.15119,-4.00496,20.00937,-15.73048,1
55.46349,-57.41716,-1.834774,-2.496706,17.45514,-16.88617,1
53.8367,-62.16883,-0.9800652,-2.890977,19.36793,-17.659,1
51.45846,-69.94068,2.388998,-2.279781,21.4207,-18.98406,1
49.6732,-77.81907,6.103802,-1.683588,23.23814,-20.70583,1
51.08053,-83.16298,-2.768801,-0.6475505,28.13417,-21.89823,1
43.52864,-88.19323,-2.527261,-0.3155391,31.62028,-23.5389,1
